"subject","condition","pretty_condition","study","term","mode","question","q","answer","correct","rt_s","response","num_o","score_TRI","score_ORTH","score_SAT_left","score_SAT_right","score_TV_max","score_TV_start","score_TV_end","score_TV_duration","score_REF","score_BOTH","score_ABS","score_niceABS","score_TVERSKY","tv_type","score_SATISFICE","sat_type","top_score","top_type","range","int2","interpretation","high_interpretation","score_SCALED","score_STATE"
"YZN1M","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at the same time as F?",10,"E",TRUE,16.662,"E",1,1,-0.0625,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"YZN1M","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 12pm?",11,"L,M",TRUE,6.504,"LM",2,1,-0.125,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular",1,"tri-like"
"YZN1M","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as F?",12,"G",TRUE,6.351,"G",1,1,-0.0625,NA,NA,0.5,1,NA,-0.0625,0,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"YZN1M","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts end when Z begins?",13,"E,F",TRUE,13.106,"EF",2,1,0.433333333333333,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1,"tri-like"
"YZN1M","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 3pm?",14,"X",TRUE,9.812,"X",1,1,-0.0588235294117647,NA,NA,0.25,NA,1,-0.0666666666666667,0,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1,"tri-like"
"YZN1M","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"K,X",TRUE,72.439,"KX",2,1,-0.133333333333333,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"WHNRQ","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,61.983,"A",1,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"WHNRQ","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,24.553,"E",1,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"WHNRQ","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begin when C ends?",3,"",FALSE,62.424,"",0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"WHNRQ","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 4 pm?",4,"E",FALSE,19.29,"E",1,-0.0714285714285714,-0.0833333333333333,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,-0.0714285714285714,"score_TRI",0.0119047619047619,"?","?","neg.trans",-0.5,"unknown"
"WHNRQ","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"A,Z",FALSE,103.853,"AZ",2,0,-0.153846153846154,NA,NA,0,-0.153846153846154,-0.166666666666667,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0.153846153846154,"?","?","neg.trans",-0.5,"unknown"
"WHNRQ","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) are six hours long?",6,"E,G",TRUE,29.297,"EG",2,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"WHNRQ","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B,F",FALSE,31.403,"BF",2,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"WHNRQ","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"J",FALSE,116.526,"J",1,-0.0666666666666667,-0.0714285714285714,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0.00476190476190476,"?","?","neg.trans",-0.5,"unknown"
"WHNRQ","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,20.186,"I",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"WHNRQ","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at the same time as F?",10,"M",FALSE,100.929,"M",1,-0.0625,-0.0625,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"WHNRQ","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 12pm?",11,"B,F",FALSE,18.767,"BF",2,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"WHNRQ","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,11.829,"B",1,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"WHNRQ","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts end when Z begins?",13,"F,X",FALSE,27.818,"FX",2,0.433333333333333,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"WHNRQ","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,195.658,"B",1,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"WHNRQ","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"A,C",FALSE,34.363,"AC",2,-0.125,-0.133333333333333,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,-0.117647058823529,"score_TVERSKY",0.0156862745098039,"?","?","neg.trans",-0.5,"unknown"
"GD2OK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,35.303,"A",1,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"GD2OK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,54.118,"E",1,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"GD2OK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,21.811,"Z",1,0,1,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"GD2OK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,39.536,"U",1,-0.0714285714285714,1,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"GD2OK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,258,"U",1,-0.0909090909090909,1,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0,0.5,"score_TV_end",NA,NA,1,"score_ORTH",1.09090909090909,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"GD2OK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) are six hours long?",6,"E,G",TRUE,12.824,"EG",2,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"GD2OK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B,F",FALSE,16.189,"BF",2,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"GD2OK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,46.774,"E",1,-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"GD2OK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,13.765,"I",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"GD2OK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,43.519,"X",1,-0.0625,1,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"GD2OK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 12pm?",11,"B,F",FALSE,7.759,"BF",2,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"GD2OK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,26.45,"B",1,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"GD2OK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts end when Z begins?",13,"F,X",FALSE,19.758,"FX",2,0.433333333333333,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"GD2OK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,55.567,"B",1,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"GD2OK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"E,X",FALSE,64.232,"EX",2,0.4375,0.433333333333333,NA,NA,0.266666666666667,-0.117647058823529,NA,NA,0,0,0,0,0.266666666666667,"score_TV_max",NA,NA,0.4375,"score_TRI",0.170833333333333,"?","?","neg.trans",-0.5,"unknown"
"7C7KM","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,45.539,"A",1,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7C7KM","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as D?",2,"D,E",FALSE,26.092,"DE",2,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7C7KM","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begin when C ends?",3,"A",FALSE,49.026,"A",1,-0.0833333333333333,-0.1,NA,NA,0.166666666666667,-0.0833333333333333,-0.0833333333333333,0.333333333333333,0,0,0,0,0.333333333333333,"score_TV_duration",NA,NA,0.333333333333333,"score_TVERSKY",0.433333333333333,"?","?","neg.trans",-0.5,"unknown"
"7C7KM","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 4 pm?",4,"D,E",FALSE,21.897,"DE",2,-0.142857142857143,-0.166666666666667,NA,NA,-0.153846153846154,-0.142857142857143,-0.142857142857143,NA,0,0,0,0,-0.142857142857143,"score_TV_start",NA,NA,-0.142857142857143,"score_TRI",0.0238095238095238,"?","?","neg.trans",-0.5,"unknown"
"7C7KM","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,21.181,"O",1,1,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,1,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"7C7KM","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) are six hours long?",6,"E,G",TRUE,13.777,"EG",2,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"7C7KM","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"F,Z",FALSE,21.768,"FZ",2,-0.125,0.433333333333333,NA,NA,0.025,-0.125,0.178571428571429,-0.125,0,0,0,0,0.178571428571429,"score_TV_end",NA,NA,0.433333333333333,"score_ORTH",0.558333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7C7KM","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,79.764,"E",1,-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7C7KM","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,21.999,"I",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"7C7KM","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at the same time as F?",10,"Z",FALSE,14.372,"Z",1,-0.0625,-0.0625,NA,NA,0.333333333333333,-0.0625,-0.0625,1,0,0,0,0,1,"score_TV_duration",NA,NA,1,"score_TVERSKY",1.0625,"Tversky","Tversky","pos.trans",0.5,"tri-like"
"7C7KM","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 12pm?",11,"B,F",FALSE,19.417,"BF",2,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7C7KM","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,16.287,"B",1,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7C7KM","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts end when Z begins?",13,"O,X",FALSE,144.452,"OX",2,-0.133333333333333,0.433333333333333,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.433333333333333,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7C7KM","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,69.944,"B",1,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7C7KM","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"K,X",TRUE,21.72,"KX",2,1,-0.133333333333333,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"CBCXK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,32.62,"A",1,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"CBCXK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,10.049,"E",1,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"CBCXK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begin when C ends?",3,"O,I,Z",FALSE,84.541,"IOZ",3,-0.166666666666667,1,NA,NA,-0.0833333333333333,0.333333333333333,-0.166666666666667,-0.272727272727273,0,0,0,0,0.333333333333333,"score_TV_start",NA,NA,1,"score_ORTH",1.16666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"CBCXK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,117.937,"U",1,-0.0714285714285714,1,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"CBCXK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,140.375,"U",1,-0.0909090909090909,1,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0,0.5,"score_TV_end",NA,NA,1,"score_ORTH",1.09090909090909,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"CBCXK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) are six hours long?",6,"E,G",TRUE,15.327,"EG",2,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"CBCXK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B,F",FALSE,24.56,"BF",2,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"CBCXK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,50.785,"E",1,-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"CBCXK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,20.672,"I",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"CBCXK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,16.652,"X",1,-0.0625,1,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"CBCXK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 12pm?",11,"B,F",FALSE,10.516,"BF",2,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"CBCXK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,8.573,"B",1,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"CBCXK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts end when Z begins?",13,"F,X",FALSE,38.984,"FX",2,0.433333333333333,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"CBCXK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,23.376,"B",1,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"CBCXK","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"E,F",FALSE,58.399,"EF",2,-0.125,1,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
