"subject","condition","pretty_condition","study","term","mode","q","question","correct","rt_s","response","num_o","ROTATION","SHAPE"
"XWL4H","11111221","ORTH-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,35.6,"EG",2,"45","ORTH"
"XWL4H","11111221","ORTH-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,24.107,"OX",2,"45","ORTH"
"XWL4H","11111221","ORTH-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,44.04,"J",1,"45","ORTH"
"XWL4H","11111221","ORTH-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,37.821,"I",1,"45","ORTH"
"XWL4H","11111221","ORTH-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,17.183,"G",1,"45","ORTH"
"XWL4H","11111221","ORTH-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,19.365,"LM",2,"45","ORTH"
"XWL4H","11111221","ORTH-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,24.244,"G",1,"45","ORTH"
"XWL4H","11111221","ORTH-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",FALSE,31.183,"HN",2,"45","ORTH"
"XWL4H","11111221","ORTH-45","SGC4C","summer22","asynch",14,"Which shift(s) end at 3pm?",TRUE,31.498,"X",1,"45","ORTH"
"XWL4H","11111221","ORTH-45","SGC4C","summer22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,25.349,"EF",2,"45","ORTH"
"PL70M","11111221","ORTH-45","SGC4C","summer22","asynch",1,"Which shift(s) start at 11 am?",TRUE,20.211,"F",1,"45","ORTH"
"PL70M","11111221","ORTH-45","SGC4C","summer22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,19.606,"K",1,"45","ORTH"
"PL70M","11111221","ORTH-45","SGC4C","summer22","asynch",3,"Which shift(s) begin when C ends?",TRUE,53.352,"F",1,"45","ORTH"
"PL70M","11111221","ORTH-45","SGC4C","summer22","asynch",4,"Which shift(s) end at 4 pm?",FALSE,22.01,"B",1,"45","ORTH"
"PL70M","11111221","ORTH-45","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",FALSE,45.495,"OJ",2,"45","ORTH"
"PL70M","11111221","ORTH-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,12.93,"EG",2,"45","ORTH"
"PL70M","11111221","ORTH-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,37.199,"OX",2,"45","ORTH"
"PL70M","11111221","ORTH-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,62.367,"M",1,"45","ORTH"
"PL70M","11111221","ORTH-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,38.359,"I",1,"45","ORTH"
"PL70M","11111221","ORTH-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,8.023,"Z",1,"45","ORTH"
"PL70M","11111221","ORTH-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,16.022,"LM",2,"45","ORTH"
"PL70M","11111221","ORTH-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",FALSE,10.875,"Z",1,"45","ORTH"
"PL70M","11111221","ORTH-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",FALSE,61.389,"NX",2,"45","ORTH"
"PL70M","11111221","ORTH-45","SGC4C","summer22","asynch",14,"Which shift(s) end at 3pm?",TRUE,78.054,"X",1,"45","ORTH"
"PL70M","11111221","ORTH-45","SGC4C","summer22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,114.858,"JX",2,"45","ORTH"
"BMTZS","11111221","ORTH-45","SGC4C","summer22","asynch",1,"Which shift(s) start at 11 am?",TRUE,10.73,"F",1,"45","ORTH"
"BMTZS","11111221","ORTH-45","SGC4C","summer22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,17.686,"K",1,"45","ORTH"
"BMTZS","11111221","ORTH-45","SGC4C","summer22","asynch",3,"Which shift(s) begin when C ends?",FALSE,28.533,"OJ",2,"45","ORTH"
"BMTZS","11111221","ORTH-45","SGC4C","summer22","asynch",4,"Which shift(s) end at 4 pm?",FALSE,9.405,"B",1,"45","ORTH"
"BMTZS","11111221","ORTH-45","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",FALSE,47.157,"U",1,"45","ORTH"
"BMTZS","11111221","ORTH-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,10.712,"EG",2,"45","ORTH"
"BMTZS","11111221","ORTH-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",FALSE,38.268,"IJ",2,"45","ORTH"
"BMTZS","11111221","ORTH-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,83.601,"IJ",2,"45","ORTH"
"BMTZS","11111221","ORTH-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",FALSE,23.107,"M",1,"45","ORTH"
"BMTZS","11111221","ORTH-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",TRUE,12.927,"E",1,"45","ORTH"
"BMTZS","11111221","ORTH-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,7.886,"LM",2,"45","ORTH"
"BMTZS","11111221","ORTH-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",FALSE,17.373,"E",1,"45","ORTH"
"BMTZS","11111221","ORTH-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",FALSE,34.684,"HN",2,"45","ORTH"
"BMTZS","11111221","ORTH-45","SGC4C","summer22","asynch",14,"Which shift(s) end at 3pm?",FALSE,25.932,"",0,"45","ORTH"
"BMTZS","11111221","ORTH-45","SGC4C","summer22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,19.572,"EI",2,"45","ORTH"
"SFZHQ","11111221","ORTH-45","SGC4C","summer22","asynch",1,"Which shift(s) start at 11 am?",TRUE,52.72,"F",1,"45","ORTH"
"SFZHQ","11111221","ORTH-45","SGC4C","summer22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,15.472,"K",1,"45","ORTH"
"SFZHQ","11111221","ORTH-45","SGC4C","summer22","asynch",3,"Which shift(s) begin when C ends?",TRUE,61.764,"F",1,"45","ORTH"
"SFZHQ","11111221","ORTH-45","SGC4C","summer22","asynch",4,"Which shift(s) end at 4 pm?",FALSE,52.209,"B",1,"45","ORTH"
"SFZHQ","11111221","ORTH-45","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",FALSE,68.949,"Z",1,"45","ORTH"
"SFZHQ","11111221","ORTH-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,35.134,"EG",2,"45","ORTH"
"SFZHQ","11111221","ORTH-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,30.541,"OX",2,"45","ORTH"
"SFZHQ","11111221","ORTH-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,92.913,"J",1,"45","ORTH"
"SFZHQ","11111221","ORTH-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",FALSE,77.234,"E",1,"45","ORTH"
"SFZHQ","11111221","ORTH-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,55.967,"Z",1,"45","ORTH"
"SFZHQ","11111221","ORTH-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,16.062,"LM",2,"45","ORTH"
"SFZHQ","11111221","ORTH-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,15.298,"G",1,"45","ORTH"
"SFZHQ","11111221","ORTH-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",TRUE,99.459,"EF",2,"45","ORTH"
"SFZHQ","11111221","ORTH-45","SGC4C","summer22","asynch",14,"Which shift(s) end at 3pm?",TRUE,14.233,"X",1,"45","ORTH"
"SFZHQ","11111221","ORTH-45","SGC4C","summer22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,191.465,"EF",2,"45","ORTH"
"0P0PJ","11111221","ORTH-45","SGC4C","summer22","asynch",1,"Which shift(s) start at 11 am?",TRUE,57.137,"F",1,"45","ORTH"
"0P0PJ","11111221","ORTH-45","SGC4C","summer22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,11.409,"K",1,"45","ORTH"
"0P0PJ","11111221","ORTH-45","SGC4C","summer22","asynch",3,"Which shift(s) begin when C ends?",TRUE,88.92,"F",1,"45","ORTH"
"0P0PJ","11111221","ORTH-45","SGC4C","summer22","asynch",4,"Which shift(s) end at 4 pm?",TRUE,35.074,"H",1,"45","ORTH"
"0P0PJ","11111221","ORTH-45","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",FALSE,27.917,"U",1,"45","ORTH"
"0P0PJ","11111221","ORTH-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,8.804,"EG",2,"45","ORTH"
"0P0PJ","11111221","ORTH-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,29.564,"OX",2,"45","ORTH"
"0P0PJ","11111221","ORTH-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",TRUE,40.76,"G",1,"45","ORTH"
"0P0PJ","11111221","ORTH-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",FALSE,16.14,"E",1,"45","ORTH"
"0P0PJ","11111221","ORTH-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,13.143,"",0,"45","ORTH"
"0P0PJ","11111221","ORTH-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,12.869,"LM",2,"45","ORTH"
"0P0PJ","11111221","ORTH-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,10.629,"G",1,"45","ORTH"
"0P0PJ","11111221","ORTH-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",FALSE,84.852,"J",1,"45","ORTH"
"0P0PJ","11111221","ORTH-45","SGC4C","summer22","asynch",14,"Which shift(s) end at 3pm?",TRUE,43.672,"X",1,"45","ORTH"
"0P0PJ","11111221","ORTH-45","SGC4C","summer22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,16.236,"EF",2,"45","ORTH"
"3K1VY","11111221","ORTH-45","SGC4C","summer22","asynch",1,"Which shift(s) start at 11 am?",TRUE,21.898,"F",1,"45","ORTH"
"3K1VY","11111221","ORTH-45","SGC4C","summer22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,25.813,"K",1,"45","ORTH"
"3K1VY","11111221","ORTH-45","SGC4C","summer22","asynch",3,"Which shift(s) begin when C ends?",FALSE,90.298,"AUB",3,"45","ORTH"
"3K1VY","11111221","ORTH-45","SGC4C","summer22","asynch",4,"Which shift(s) end at 4 pm?",TRUE,32.18,"H",1,"45","ORTH"
"3K1VY","11111221","ORTH-45","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",FALSE,15.049,"HK",2,"45","ORTH"
"3K1VY","11111221","ORTH-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,12.117,"EG",2,"45","ORTH"
"3K1VY","11111221","ORTH-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",FALSE,23.537,"CH",2,"45","ORTH"
"3K1VY","11111221","ORTH-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,15.307,"M",1,"45","ORTH"
"3K1VY","11111221","ORTH-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,12.959,"I",1,"45","ORTH"
"3K1VY","11111221","ORTH-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,13.111,"G",1,"45","ORTH"
"3K1VY","11111221","ORTH-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,11.334,"LM",2,"45","ORTH"
"3K1VY","11111221","ORTH-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,7.751,"G",1,"45","ORTH"
"3K1VY","11111221","ORTH-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",FALSE,23.127,"HN",2,"45","ORTH"
"3K1VY","11111221","ORTH-45","SGC4C","summer22","asynch",14,"Which shift(s) end at 3pm?",TRUE,11.747,"X",1,"45","ORTH"
"3K1VY","11111221","ORTH-45","SGC4C","summer22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,21.158,"EF",2,"45","ORTH"
"FCKFQ","11111221","ORTH-45","SGC4C","summer22","asynch",1,"Which shift(s) start at 11 am?",TRUE,30.076,"F",1,"45","ORTH"
"FCKFQ","11111221","ORTH-45","SGC4C","summer22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,20.028,"K",1,"45","ORTH"
"FCKFQ","11111221","ORTH-45","SGC4C","summer22","asynch",3,"Which shift(s) begin when C ends?",TRUE,33.605,"F",1,"45","ORTH"
"FCKFQ","11111221","ORTH-45","SGC4C","summer22","asynch",4,"Which shift(s) end at 4 pm?",FALSE,74.161,"U",1,"45","ORTH"
"FCKFQ","11111221","ORTH-45","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",TRUE,138.222,"O",1,"45","ORTH"
"FCKFQ","11111221","ORTH-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,27.27,"EG",2,"45","ORTH"
"FCKFQ","11111221","ORTH-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,28.83,"OX",2,"45","ORTH"
"FCKFQ","11111221","ORTH-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,146.399,"AEFGK",5,"45","ORTH"
"FCKFQ","11111221","ORTH-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,42.295,"I",1,"45","ORTH"
"FCKFQ","11111221","ORTH-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,40.57,"B",1,"45","ORTH"
"FCKFQ","11111221","ORTH-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,21.932,"LM",2,"45","ORTH"
"FCKFQ","11111221","ORTH-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,15.789,"G",1,"45","ORTH"
"FCKFQ","11111221","ORTH-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",TRUE,78.474,"EF",2,"45","ORTH"
"FCKFQ","11111221","ORTH-45","SGC4C","summer22","asynch",14,"Which shift(s) end at 3pm?",FALSE,58.963,"FX",2,"45","ORTH"
"FCKFQ","11111221","ORTH-45","SGC4C","summer22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,62.786,"X",1,"45","ORTH"
"20DU0","11111221","ORTH-45","SGC4C","summer22","asynch",1,"Which shift(s) start at 11 am?",TRUE,20.714,"F",1,"45","ORTH"
"20DU0","11111221","ORTH-45","SGC4C","summer22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,8.64,"K",1,"45","ORTH"
"20DU0","11111221","ORTH-45","SGC4C","summer22","asynch",3,"Which shift(s) begin when C ends?",FALSE,33.952,"FG",2,"45","ORTH"
"20DU0","11111221","ORTH-45","SGC4C","summer22","asynch",4,"Which shift(s) end at 4 pm?",FALSE,34.611,"HB",2,"45","ORTH"
"20DU0","11111221","ORTH-45","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",FALSE,14.664,"U",1,"45","ORTH"
"20DU0","11111221","ORTH-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,11.025,"EG",2,"45","ORTH"
"20DU0","11111221","ORTH-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",FALSE,24.679,"IJ",2,"45","ORTH"
"20DU0","11111221","ORTH-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,45.324,"IJ",2,"45","ORTH"
"20DU0","11111221","ORTH-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,60.933,"I",1,"45","ORTH"
"20DU0","11111221","ORTH-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,7.797,"G",1,"45","ORTH"
"20DU0","11111221","ORTH-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,7.618,"LM",2,"45","ORTH"
"20DU0","11111221","ORTH-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",FALSE,10.371,"E",1,"45","ORTH"
"20DU0","11111221","ORTH-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",FALSE,32.641,"OX",2,"45","ORTH"
"20DU0","11111221","ORTH-45","SGC4C","summer22","asynch",14,"Which shift(s) end at 3pm?",TRUE,10.305,"X",1,"45","ORTH"
"20DU0","11111221","ORTH-45","SGC4C","summer22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,12.06,"EF",2,"45","ORTH"
"MHS8X","11111331","ORTH-90","SGC4C","summer22","asynch",1,"Which shift(s) start at 11 am?",TRUE,101.809,"F",1,"90","ORTH"
"MHS8X","11111331","ORTH-90","SGC4C","summer22","asynch",2,"Which shift(s) start at the same time as D?",FALSE,33.783,"CJF",3,"90","ORTH"
"MHS8X","11111331","ORTH-90","SGC4C","summer22","asynch",3,"Which shift(s) begin when C ends?",TRUE,58.961,"F",1,"90","ORTH"
"MHS8X","11111331","ORTH-90","SGC4C","summer22","asynch",4,"Which shift(s) end at 4 pm?",TRUE,17.727,"H",1,"90","ORTH"
"MHS8X","11111331","ORTH-90","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",TRUE,59.35,"O",1,"90","ORTH"
"MHS8X","11111331","ORTH-90","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,10.445,"EG",2,"90","ORTH"
"MHS8X","11111331","ORTH-90","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,36.307,"OX",2,"90","ORTH"
"MHS8X","11111331","ORTH-90","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",TRUE,86.151,"G",1,"90","ORTH"
"MHS8X","11111331","ORTH-90","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,37.186,"I",1,"90","ORTH"
"MHS8X","11111331","ORTH-90","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",TRUE,17.922,"E",1,"90","ORTH"
"MHS8X","11111331","ORTH-90","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,13.94,"LM",2,"90","ORTH"
"MHS8X","11111331","ORTH-90","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,17.184,"G",1,"90","ORTH"
"MHS8X","11111331","ORTH-90","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",TRUE,20.038,"EF",2,"90","ORTH"
"MHS8X","11111331","ORTH-90","SGC4C","summer22","asynch",14,"Which shift(s) end at 3pm?",TRUE,16.755,"X",1,"90","ORTH"
"MHS8X","11111331","ORTH-90","SGC4C","summer22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",TRUE,13.137,"KX",2,"90","ORTH"
"DTFTN","11111221","ORTH-45","SGC4C","summer22","asynch",1,"Which shift(s) start at 11 am?",TRUE,15.569,"F",1,"45","ORTH"
"DTFTN","11111221","ORTH-45","SGC4C","summer22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,21.325,"K",1,"45","ORTH"
"DTFTN","11111221","ORTH-45","SGC4C","summer22","asynch",3,"Which shift(s) begin when C ends?",TRUE,16.286,"F",1,"45","ORTH"
"DTFTN","11111221","ORTH-45","SGC4C","summer22","asynch",4,"Which shift(s) end at 4 pm?",TRUE,23.611,"H",1,"45","ORTH"
"DTFTN","11111221","ORTH-45","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",TRUE,26.445,"O",1,"45","ORTH"
"DTFTN","11111221","ORTH-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,7.164,"EG",2,"45","ORTH"
"DTFTN","11111221","ORTH-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,19.156,"OX",2,"45","ORTH"
"DTFTN","11111221","ORTH-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",TRUE,26.639,"G",1,"45","ORTH"
"DTFTN","11111221","ORTH-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,49.255,"I",1,"45","ORTH"
"DTFTN","11111221","ORTH-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",TRUE,7.996,"E",1,"45","ORTH"
"DTFTN","11111221","ORTH-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,8.995,"LM",2,"45","ORTH"
"DTFTN","11111221","ORTH-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,6.616,"G",1,"45","ORTH"
"DTFTN","11111221","ORTH-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",TRUE,9.132,"EF",2,"45","ORTH"
